Transaction_ID,Timestamp,Amount,Merchant,Location,Card_Type,Device,Is_Fraud
2665,04/01/2025 16:28,93.59,"Scott, Parker and Alvarez",Gonzaleztown,MasterCard,Mobile,0
2666,29/01/2025 10:04,35,Clements PLC,Keybury,Discover,Mobile,0
2667,25/01/2025 15:46,14.69,Taylor Ltd,East Jeffreychester,Amex,Mobile,0
2668,23/01/2025 02:53,105.45,Cunningham LLC,Thomasshire,Visa,Desktop,0
2669,09/01/2025 16:35,134.17,Bradshaw-Barber,Port Melanieburgh,MasterCard,Desktop,0
2670,25/01/2025 22:08,37.93,Willis Inc,Kaitlinton,MasterCard,Tablet,0
2671,29/01/2025 23:23,103.52,Melendez Group,Moralesville,Amex,Mobile,0
2672,13/01/2025 03:45,50.27,Roman Inc,Victoriafurt,Discover,Mobile,0
2673,24/01/2025 04:08,124.9,Long-Scott,Virginiaberg,Discover,Tablet,0
2674,01/01/2025 08:12,22.22,"Hernandez, Frederick and Oconnor",Normamouth,Visa,Mobile,0
2675,25/01/2025 15:41,220.92,Mcdonald LLC,Karenmouth,Discover,Tablet,0
2676,19/01/2025 04:40,33.88,"Colon, Robertson and Ritter",Andersonside,MasterCard,Tablet,0
2677,03/01/2025 01:17,45.85,Mclean-Williams,Ryanview,Discover,Mobile,0
2678,05/01/2025 21:48,5.98,"Delacruz, Anderson and Ramirez",Wilsonburgh,Visa,Desktop,0
2679,03/01/2025 00:40,11.82,"Cooper, Gonzalez and King",West Michaelville,MasterCard,Desktop,0
2680,17/01/2025 00:33,72.54,Miller Ltd,West Julie,Discover,Desktop,0
2681,18/01/2025 18:11,31.14,Moran-Glass,South Deborahport,Discover,Desktop,0
2682,24/01/2025 13:07,180.47,James LLC,Anthonyport,Amex,Mobile,0
2683,16/01/2025 14:57,1.48,"Grant, Cruz and Crawford",Lake Chad,Visa,Tablet,0
2684,06/01/2025 00:14,47.66,Colon LLC,Lake Janetchester,Discover,Tablet,0
2685,29/01/2025 04:18,41.15,Li-Snyder,Weeksside,Amex,Mobile,0
2686,06/01/2025 06:27,1.95,Palmer Group,West Daveshire,MasterCard,Desktop,0
2687,20/01/2025 11:48,13.28,"Ryan, Nguyen and Wolfe",West Jesse,Amex,Tablet,0
2688,22/01/2025 06:25,53.38,Rojas Ltd,New Bradley,Amex,Mobile,0
2689,20/01/2025 01:00,67.9,Lambert Ltd,North Jordan,Discover,Mobile,0
2690,16/01/2025 17:42,51.8,Ortiz Ltd,New Gina,Discover,Desktop,0
2691,11/01/2025 02:08,75.7,Werner-Mcclain,Port Zacharyport,Discover,Mobile,0
2692,03/02/2025 02:21,90.42,Murphy-Lester,New Michelle,Amex,Tablet,0
2693,31/01/2025 20:24,1,"Roberts, Ramirez and Brennan",East Sueside,MasterCard,Tablet,0
2694,11/01/2025 20:29,62.38,Dawson-Davis,West Allisonville,Visa,Mobile,0
2695,23/01/2025 18:48,331.04,"Evans, Hernandez and Miller",Paulland,Amex,Tablet,0
2696,21/01/2025 20:04,73.2,Haas Group,Newtonberg,Discover,Mobile,0
2697,03/01/2025 08:39,113.18,Carter-Williams,West Katherine,Visa,Tablet,0
2698,01/01/2025 22:05,37.38,Marquez-Brown,Garzaville,MasterCard,Desktop,0
2699,27/01/2025 23:02,148.72,Fisher PLC,North Davidmouth,Visa,Tablet,0
2700,05/02/2025 12:46,148.25,"Macias, Swanson and Cooper",Lynchton,Discover,Desktop,0
2701,05/01/2025 10:20,73.67,Parks Ltd,Port Bradleymouth,Amex,Desktop,0
2702,10/01/2025 12:21,373.03,Murphy Ltd,Martinshire,Amex,Mobile,0
2703,05/02/2025 00:58,13.42,Madden Group,West Jeanette,Discover,Desktop,0
2704,23/01/2025 13:58,1.71,"Williams, Parsons and Reese",New Jamesland,Amex,Tablet,0
2705,03/02/2025 02:08,147.04,Knapp and Sons,Rileyborough,Discover,Tablet,0
2706,08/01/2025 02:38,164.59,Saunders and Sons,Lake Vanessa,Amex,Desktop,0
2707,24/01/2025 22:32,12.81,"Henson, Smith and Snyder",South Patricia,Amex,Mobile,0
2708,09/01/2025 23:18,30.87,Guzman-Mills,New Dennis,Amex,Desktop,1
2709,30/01/2025 16:12,1.77,"Watts, Esparza and Miller",East Christopher,MasterCard,Tablet,0
2710,13/01/2025 05:30,34.72,Anderson-Warren,Johnsonview,MasterCard,Tablet,0
2711,04/02/2025 06:05,148.34,Moss Inc,North Andrewton,Discover,Desktop,0
2712,03/01/2025 06:33,72.97,Henderson-Russell,Katherinestad,MasterCard,Desktop,0
2713,04/01/2025 17:13,42.79,"Thompson, Romero and Davies",Seanmouth,Discover,Desktop,0
2714,13/01/2025 04:19,46.48,Harris-Snyder,East Laura,Visa,Tablet,0
2715,18/01/2025 17:01,0.14,"Jordan, Lee and Gonzalez",West Jerry,Visa,Tablet,0
2716,29/01/2025 04:54,35.64,Barajas-Mayo,Alexanderport,MasterCard,Tablet,0
2717,11/01/2025 03:08,103.98,Bennett LLC,East Jamie,Visa,Mobile,0
2718,02/02/2025 17:56,365.72,Kane Inc,Lake Anthonymouth,Visa,Tablet,0
2719,10/01/2025 09:45,187.77,Dennis Ltd,Port Ruthburgh,Amex,Tablet,0
2720,16/01/2025 07:44,2.39,"Webb, Gibson and Bartlett",Jeffreystad,Amex,Mobile,0
2721,03/02/2025 18:40,228.83,Eaton-Davis,Mckenziefurt,Discover,Mobile,0
2722,08/01/2025 00:42,152.88,Smith Ltd,North Charles,Visa,Mobile,0
2723,17/01/2025 21:13,151.58,Riley Group,Robertsfurt,Discover,Mobile,0
2724,01/01/2025 21:51,61.25,"Jenkins, Henry and Mercer",Lake Robin,Discover,Mobile,0
2725,07/01/2025 07:07,50.75,Smith-Ayers,Sanchezview,Visa,Mobile,0
2726,02/02/2025 08:14,36.08,"Morton, Owen and Wall",Jessicabury,MasterCard,Desktop,0
2727,30/01/2025 11:57,6.8,Wu-Sharp,East Rachelview,Visa,Desktop,0
2728,05/01/2025 08:41,25.91,"Atkins, Robertson and Smith",Tammyside,Amex,Desktop,0
2729,01/01/2025 23:50,28.32,Chen Group,South Melanie,Visa,Desktop,0
2730,22/01/2025 22:41,66.18,Craig Group,Julianfort,MasterCard,Tablet,0
2731,28/01/2025 13:16,137.61,Dennis-Bolton,Castromouth,Discover,Mobile,0
2732,04/01/2025 09:06,64.21,Becker-Burton,Joshuatown,Discover,Tablet,0
2733,20/01/2025 03:49,5.96,"Wilkerson, Craig and Davidson",Jonathanhaven,Amex,Mobile,0
2734,16/01/2025 19:11,316.51,Williams and Sons,East Georgeberg,Amex,Mobile,0
2735,10/01/2025 06:33,285.99,Figueroa-Martin,West Christopher,Amex,Tablet,0
2736,07/01/2025 08:27,153.8,Chambers PLC,Greenborough,Discover,Desktop,0
2737,09/01/2025 02:58,474.76,Campbell-Armstrong,South Robin,Amex,Tablet,0
2738,15/01/2025 14:39,78.63,Byrd-Powers,North Shane,Visa,Tablet,0
2739,26/01/2025 05:20,329.06,"Washington, Lewis and Peterson",New Janicestad,Discover,Mobile,0
2740,19/01/2025 01:54,7.86,Pratt Group,East Nichole,MasterCard,Mobile,0
2741,09/01/2025 09:53,45.52,Allen-Chandler,Joshuaton,Discover,Mobile,0
2742,14/01/2025 22:32,25.54,Floyd-Jones,Lake Justinbury,Visa,Desktop,0
2743,23/01/2025 12:53,21.79,"Wells, Sanders and Scott",East Joseph,Visa,Tablet,1
2744,16/01/2025 00:09,15.18,Hernandez LLC,Jacksonmouth,Amex,Tablet,1
2745,01/02/2025 10:32,97.4,Moore-Floyd,Foxbury,Discover,Desktop,0
2746,11/01/2025 02:53,152.02,"Brown, Morales and Bailey",Lake Monica,Discover,Tablet,0
2747,30/01/2025 22:33,86.35,"Black, Colon and Martin",West Michaelbury,Discover,Tablet,1
2748,19/01/2025 06:40,15.9,"Lee, Diaz and Morgan",Marieland,MasterCard,Mobile,0
2749,21/01/2025 06:13,166.67,Coleman Inc,Port David,Amex,Desktop,0
2750,01/01/2025 15:38,101.05,Washington-Macdonald,Kennedyville,Visa,Mobile,0
2751,03/02/2025 23:20,49.13,Mcbride and Sons,New Martin,Visa,Desktop,0
2752,31/01/2025 06:29,112.13,Gray-Stokes,West Angela,Amex,Mobile,0
2753,04/02/2025 08:29,30.1,Chambers-Jackson,East Ryan,Visa,Tablet,0
2754,29/01/2025 03:49,42.34,"French, Lee and Schwartz",Laurenhaven,Visa,Desktop,0
2755,03/01/2025 11:23,249.48,Buckley Inc,Lake Joshuastad,Amex,Desktop,0
2756,14/01/2025 23:25,34.32,"Black, Hammond and Williams",Port Patricia,Visa,Mobile,0
2757,19/01/2025 07:00,63.49,Lopez-Mitchell,South Elizabethborough,Discover,Desktop,0
2758,17/01/2025 19:11,220.86,Gomez-Burton,Rowechester,MasterCard,Tablet,0
2759,17/01/2025 00:25,123,"Murray, Brewer and Payne",North Tony,Amex,Tablet,0
2760,02/01/2025 14:37,6.42,Lutz-Webb,New Amy,MasterCard,Tablet,0
2761,08/01/2025 19:29,15.94,Le and Sons,Christinafort,Visa,Mobile,0
2762,07/01/2025 22:35,0.79,Morrison Inc,New Barbarabury,Visa,Desktop,0
2763,25/01/2025 21:14,99.67,Charles-Armstrong,Medinabury,Discover,Mobile,0
2764,20/01/2025 09:09,59.36,Gardner-Boyd,North Megan,Amex,Tablet,0
2765,11/01/2025 20:34,14.42,Mcbride-Jones,Lake Barbara,Visa,Desktop,0
2766,11/01/2025 13:32,316.85,Jones Inc,West Jermaine,Amex,Tablet,0
2767,08/01/2025 00:37,75.43,Hunter PLC,North Cindyville,Amex,Desktop,0
2768,05/02/2025 07:24,27.69,Hayden LLC,Sawyertown,Amex,Desktop,0
2769,01/02/2025 03:04,69.44,Tucker-Stokes,Jamestown,Amex,Mobile,0
2770,26/01/2025 14:55,113.82,"Mullen, Pena and Wiggins",North Stephenhaven,Amex,Desktop,0
2771,18/01/2025 02:22,7.93,Wallace-Howard,Lake Jennifer,MasterCard,Tablet,0
2772,26/01/2025 13:15,32.12,White-Evans,Sullivanstad,Discover,Desktop,0
2773,04/02/2025 03:11,164.49,Lee Inc,Nicoleshire,Amex,Tablet,0
2774,19/01/2025 16:23,61.56,Arias-Contreras,Matthewsberg,MasterCard,Mobile,0
2775,08/01/2025 03:00,79.09,"Rosales, Bowen and Townsend",Port Brian,Visa,Tablet,0
2776,05/01/2025 03:25,56.71,"Bond, Cooper and Cain",Klineport,Amex,Desktop,0
2777,30/01/2025 20:23,4.49,Walker-Contreras,Allisonland,Visa,Tablet,0
2778,09/01/2025 10:42,18.12,Beasley-Turner,West Sandra,Amex,Tablet,0
2779,22/01/2025 11:52,58.98,Lopez-Tucker,Port Michael,MasterCard,Desktop,0
2780,01/01/2025 07:02,23.47,Mcneil and Sons,Hernandeztown,MasterCard,Tablet,0
2781,04/02/2025 12:14,5.13,Thomas-Sharp,Waltonville,MasterCard,Desktop,0
2782,17/01/2025 17:14,185.57,Avila Inc,Benderfort,Discover,Mobile,0
2783,19/01/2025 05:22,397.35,Jackson Group,Graveston,Visa,Tablet,0
2784,26/01/2025 08:07,157.57,Chavez and Sons,West Jennifer,Discover,Mobile,0
2785,15/01/2025 22:33,192.27,Thompson-Johnson,South Jennifer,Amex,Tablet,0
2786,21/01/2025 20:37,27.7,Lopez-Johnson,Port Tiffany,Visa,Tablet,0
2787,25/01/2025 02:43,323.47,"Smith, Anderson and Vazquez",Patelchester,MasterCard,Mobile,0
2788,10/01/2025 19:12,21.93,"Wright, Paul and Richards",Cooleyfort,Visa,Tablet,0
2789,01/02/2025 14:56,302.47,Murillo-Allen,Sarahland,MasterCard,Tablet,0
2790,26/01/2025 23:18,526.28,"Reynolds, Guzman and Gomez",East Katherinehaven,Discover,Mobile,0
2791,15/01/2025 15:14,124.38,Graves-Conley,Whiteshire,Discover,Tablet,0
2792,29/01/2025 22:42,397.09,Jones-Williams,East Johnstad,MasterCard,Desktop,0
2793,04/02/2025 05:14,84.29,Chase-Wilson,East Jason,MasterCard,Tablet,0
2794,21/01/2025 16:11,30.05,Atkins-Harris,Jessicashire,Amex,Tablet,0
2795,24/01/2025 22:53,57.45,Perez-Sellers,North Laura,Discover,Tablet,0
2796,12/01/2025 12:46,90.03,"Charles, Snyder and Parker",Lindabury,Discover,Mobile,0
2797,05/01/2025 22:42,7.59,Nguyen Inc,West Deniseside,Amex,Desktop,0
2798,19/01/2025 15:16,97.38,Norman Ltd,Patricktown,Discover,Desktop,0
2799,04/01/2025 01:14,397.27,Cooke-Cortez,Port Robert,MasterCard,Tablet,0
2800,03/01/2025 23:27,21.09,"Mendoza, Rodriguez and Ruiz",Lake Angelaton,Visa,Mobile,0
2801,23/01/2025 08:37,157.31,Clark-Johnson,Kristenmouth,Visa,Mobile,1
2802,12/01/2025 17:25,238.49,Contreras-Lee,Sarahview,Discover,Desktop,0
2803,04/01/2025 01:45,287.71,"Joyce, Ruiz and Gray",New Susan,Amex,Mobile,0
2804,29/01/2025 14:56,322.23,Smith PLC,Sanchezside,MasterCard,Tablet,0
2805,15/01/2025 02:42,73.7,Ward-Thomas,Lutzshire,Visa,Tablet,0
2806,03/01/2025 09:32,378.57,Bennett-Brown,Chaseview,MasterCard,Mobile,0
2807,01/02/2025 23:22,141.6,Anthony PLC,Perryfort,Discover,Tablet,0
2808,10/01/2025 22:45,17.63,"Guzman, Allen and Jones",Zacharyville,Discover,Desktop,0
2809,10/01/2025 16:45,64.8,"White, Harris and Esparza",Frazierport,Visa,Tablet,0
2810,01/02/2025 15:25,126.7,Anderson-Watson,Cummingston,Discover,Mobile,0
2811,19/01/2025 01:39,28.41,"Gardner, Wang and Cook",South Tony,Amex,Desktop,0
2812,29/01/2025 18:05,102.34,Freeman-Hayes,Lake Roychester,Discover,Tablet,0
2813,19/01/2025 14:18,109.84,Smith-Wilkinson,Port Kenneth,Discover,Desktop,0
2814,17/01/2025 22:50,17.76,"Martinez, Martin and Braun",Jameston,Discover,Mobile,0
2815,22/01/2025 21:09,83.26,Lopez-Roberts,New Angela,MasterCard,Tablet,0
2816,19/01/2025 16:47,147.68,Richard-Abbott,Daleland,MasterCard,Tablet,0
2817,04/02/2025 08:29,69.09,"Hood, Williams and Martinez",Lake Kristie,Visa,Desktop,0
2818,28/01/2025 09:14,1.22,Castro Inc,Whitneyport,Visa,Tablet,0
2819,22/01/2025 07:45,0.91,Gill-Luna,South Eileen,Visa,Tablet,0
2820,26/01/2025 16:03,44.17,Campbell and Sons,Williamsbury,Discover,Tablet,0
2821,25/01/2025 03:53,260.63,Klein-Thompson,Amandahaven,MasterCard,Tablet,0
2822,18/01/2025 17:54,25.96,"Hunt, Phillips and Wyatt",East Steventon,Amex,Mobile,0
2823,03/02/2025 15:25,100.61,Carroll Group,Faithmouth,Discover,Tablet,1
2824,25/01/2025 00:41,25.11,James-Thomas,South Davidburgh,Discover,Desktop,0
2825,03/01/2025 08:48,38.81,Mora-Benson,Carlport,Discover,Mobile,0
2826,21/01/2025 23:51,188.42,Ballard-Miller,East Timothymouth,Amex,Desktop,0
2827,31/01/2025 15:22,130.51,Hawkins-Powell,Adkinsland,Visa,Desktop,0
2828,22/01/2025 10:57,10.03,Martin-Santiago,Brandonton,Amex,Desktop,0
2829,08/01/2025 20:46,55.98,"Wilson, Duran and Christian",Timothybury,Visa,Mobile,0
2830,07/01/2025 01:53,2.96,Howard Ltd,Taylorfurt,Amex,Mobile,0
2831,02/01/2025 20:38,65.56,"Miller, Torres and Santos",North Amy,MasterCard,Mobile,0
2832,15/01/2025 04:53,108.6,"Spencer, Wood and Benson",East Melissa,Discover,Tablet,0
2833,27/01/2025 16:27,12.61,Williams Inc,East Debra,Discover,Desktop,0
2834,18/01/2025 01:37,34.09,Martinez-Vance,Lake Carolside,Discover,Mobile,0
2835,22/01/2025 07:48,50.72,Orr-Morris,Lake Kimberly,Visa,Desktop,0
2836,20/01/2025 04:48,251.99,Hoover Group,Boothmouth,Amex,Mobile,0
2837,21/01/2025 23:23,499.9,"Roman, Nguyen and Richards",Martinezville,MasterCard,Mobile,0
2838,25/01/2025 11:25,4.6,"Coleman, Williams and Snyder",South Julieton,Amex,Mobile,0
2839,23/01/2025 02:31,143.13,Keith-Cooley,South Timothymouth,Discover,Desktop,0
2840,02/02/2025 06:50,46.48,"Conway, Rose and Fuentes",Sheltonfort,MasterCard,Tablet,0
2841,31/01/2025 17:51,49.83,Stone PLC,North Nathan,MasterCard,Mobile,0
2842,02/02/2025 11:11,140.35,"Rodriguez, Chang and Hopkins",Cameronland,Discover,Mobile,0
2843,10/01/2025 16:28,250.62,Castillo-Ruiz,Port Gerald,Amex,Mobile,0
2844,11/01/2025 22:00,301.45,"Martinez, Jordan and Crawford",Lake Sara,Discover,Tablet,0
2845,02/02/2025 05:50,86.07,Lee Ltd,Mcmillanton,Amex,Desktop,0
2846,30/01/2025 19:35,44.18,Wheeler PLC,Garciaport,MasterCard,Desktop,0
2847,09/01/2025 23:45,154.9,"Nichols, Sanchez and Garza",Lauriemouth,MasterCard,Desktop,0
2848,10/01/2025 15:35,28.9,Kelly-Cooper,Lake Nancyburgh,Discover,Desktop,0
2849,16/01/2025 12:21,83.03,Eaton and Sons,New Alisha,MasterCard,Mobile,0
2850,11/01/2025 23:58,44.41,Burton and Sons,Stewartstad,Visa,Tablet,0
2851,12/01/2025 18:00,106.89,"Burke, Perkins and Martinez",Reginabury,MasterCard,Mobile,0
2852,14/01/2025 02:52,27.5,Patterson-Romero,South Sarah,Visa,Tablet,0
2853,19/01/2025 12:44,21.27,Nelson LLC,South Lisa,MasterCard,Desktop,0
2854,31/01/2025 17:21,250.4,"Martinez, Yoder and Burton",Pattonland,Discover,Tablet,0
2855,22/01/2025 23:23,10.74,Morales Inc,Penafurt,Discover,Mobile,0
2856,23/01/2025 07:30,70.51,Mcintyre PLC,South Jessicaberg,Visa,Mobile,0
2857,11/01/2025 11:59,24.96,Anderson Inc,South Renee,Discover,Desktop,0
2858,02/01/2025 15:54,3.97,Harris Group,Port Amyberg,MasterCard,Mobile,0
2859,02/01/2025 02:14,3.67,Hanson-Hall,Lake Christopherhaven,MasterCard,Mobile,0
2860,25/01/2025 19:08,19.26,"Ross, Williams and Ryan",East Thomas,Discover,Tablet,0
2861,04/02/2025 08:47,201.57,Phillips Inc,Sarahside,MasterCard,Mobile,0
2862,15/01/2025 21:24,33.2,Ashley-Brown,Lauraburgh,Amex,Desktop,0
2863,08/01/2025 10:26,300.5,Sparks-White,Ramirezview,Amex,Desktop,0
2864,01/01/2025 00:00,87.14,"Flores, Gibbs and Calhoun",Davidshire,MasterCard,Mobile,0
2865,03/01/2025 21:37,57.38,"Chung, Rodgers and Smith",Lake Kathleen,Discover,Desktop,0
2866,02/01/2025 09:18,86.77,Williams-Flowers,Baileyburgh,Visa,Tablet,0
2867,24/01/2025 13:03,72.71,Meyers-Reynolds,Port Krystalfort,Discover,Tablet,0
2868,26/01/2025 14:59,142.2,Pearson PLC,Aliciaside,Visa,Mobile,0
2869,21/01/2025 06:40,33.2,"Vaughn, Carlson and Pitts",Port Caroline,Discover,Mobile,0
2870,10/01/2025 04:45,43.55,"Robertson, Ross and Holt",West Richard,MasterCard,Tablet,0
2871,02/02/2025 04:06,224.52,Galloway-Woods,Nicolestad,Amex,Desktop,0
2872,02/02/2025 17:34,292.73,Silva LLC,South John,Discover,Mobile,0
2873,16/01/2025 18:39,223.08,Hamilton LLC,Meaganstad,Visa,Mobile,0
2874,05/01/2025 10:49,54.38,"Martin, Harvey and Williamson",South Crystalmouth,Amex,Desktop,0
2875,22/01/2025 15:20,151.58,Davis Inc,Kelseyburgh,Visa,Mobile,0
2876,23/01/2025 18:00,64.69,"Lane, Elliott and Grant",Terryton,MasterCard,Desktop,0
2877,15/01/2025 08:15,68.82,Ware-Tucker,East Caroline,Amex,Desktop,0
2878,18/01/2025 08:19,22.9,Gonzalez-Ballard,Chungville,Visa,Desktop,0
2879,19/01/2025 15:33,89.44,Brown Group,New Paul,Discover,Desktop,0
2880,22/01/2025 03:26,20.6,Stevenson-Gonzalez,Davidchester,MasterCard,Desktop,0
2881,01/01/2025 03:54,40.28,"Lopez, Lucas and Mclaughlin",Jimenezville,MasterCard,Tablet,0
2882,01/02/2025 10:34,193.12,Bishop-Allen,Debbieberg,MasterCard,Desktop,0
2883,21/01/2025 22:59,23.2,Turner-Brown,East Debraburgh,Discover,Tablet,0
2884,08/01/2025 09:59,7.38,Williams-Alvarado,Jeremyfurt,Discover,Desktop,0
2885,24/01/2025 07:56,7.15,Shepherd Group,Janetport,Amex,Mobile,0
2886,02/02/2025 09:57,282.66,Blanchard and Sons,Lake Cheryl,Discover,Tablet,0
2887,10/01/2025 10:03,70.71,Navarro Group,North Douglaston,Amex,Mobile,0
2888,17/01/2025 15:35,52.66,Lee-Carpenter,Lake Mirandafurt,MasterCard,Desktop,0
2889,11/01/2025 13:17,166.54,"Small, Pierce and Hernandez",New Stephaniemouth,Amex,Desktop,0
2890,27/01/2025 18:49,180.68,Murphy LLC,Wilsonbury,Visa,Mobile,0
2891,17/01/2025 19:37,40.38,Ramirez Ltd,South Ashley,MasterCard,Desktop,0
2892,24/01/2025 08:30,118.29,Brown-Fisher,East Bethton,MasterCard,Mobile,0
2893,02/02/2025 07:03,147.46,Wilkinson-Miller,East Lindaport,Amex,Desktop,0
2894,14/01/2025 16:27,106.32,Morse PLC,Johnside,MasterCard,Desktop,0
2895,11/01/2025 14:15,16.44,"Watson, Larson and Young",Gibbshaven,Discover,Tablet,0
2896,21/01/2025 23:19,208.65,Mendoza Inc,Hancockview,Visa,Mobile,0
2897,01/02/2025 22:08,77.46,Fleming Group,Lake Joseview,Amex,Desktop,0
2898,11/01/2025 12:31,33.19,Gonzalez-Allen,West Laurenfurt,Amex,Mobile,0
2899,18/01/2025 07:22,55.38,"Clark, Peterson and Schmitt",Garciaborough,MasterCard,Tablet,0
2900,16/01/2025 04:05,3.83,"Cohen, Gilmore and Abbott",Port Anthony,Discover,Mobile,0
2901,03/02/2025 02:35,13.68,Franklin-Armstrong,Timothymouth,MasterCard,Tablet,0
2902,01/01/2025 19:24,145.05,Osborne Group,East Traceyview,MasterCard,Mobile,0
2903,18/01/2025 08:42,0,Lopez Ltd,Andrewsstad,Amex,Mobile,0
2904,24/01/2025 12:48,53.88,"Greer, Hunt and Jenkins",Westton,MasterCard,Tablet,0
2905,15/01/2025 17:52,73.92,Chapman and Sons,Sanchezland,Visa,Desktop,0
2906,19/01/2025 15:15,5.62,Andrews-Wilson,Jillborough,MasterCard,Desktop,0
2907,27/01/2025 17:36,361.48,"Sanders, Thompson and Jenkins",Tiffanyport,MasterCard,Desktop,0
2908,26/01/2025 16:37,25.63,Sanchez Ltd,West Kaylaborough,Amex,Mobile,0
2909,29/01/2025 00:03,36.27,"Dixon, Armstrong and Young",Torresside,MasterCard,Mobile,0
2910,09/01/2025 16:03,36.23,"Moore, Wells and Williams",Fergusonshire,Discover,Desktop,0
2911,27/01/2025 01:30,26.19,Holmes Inc,Port Robertburgh,Amex,Mobile,0
2912,20/01/2025 21:57,0.15,Cruz Group,Bradleyland,MasterCard,Mobile,0
2913,07/01/2025 03:08,130.69,Rios and Sons,Stewartmouth,Visa,Desktop,0
2914,01/01/2025 02:16,340.66,Weeks and Sons,Robertsbury,Visa,Tablet,0
2915,30/01/2025 07:06,25.4,Marshall Inc,New Taylor,Amex,Mobile,0
2916,06/01/2025 01:00,108.78,Chen-Allen,Tanyabury,Amex,Mobile,0
2917,28/01/2025 02:54,135.44,Acevedo-Jones,Scottberg,MasterCard,Mobile,0
2918,25/01/2025 07:04,188.67,Gomez-Crawford,Port Steven,Discover,Mobile,0
2919,08/01/2025 18:51,54.93,"Perez, Park and Moore",East Willietown,MasterCard,Tablet,0
2920,24/01/2025 02:44,36.09,Nelson-Rhodes,North Nicholasstad,Visa,Desktop,0
2921,21/01/2025 09:15,39.35,"Mitchell, Garrett and Alexander",Lake Hannah,Discover,Mobile,0
2922,19/01/2025 17:03,124.7,Snyder Group,Erinbury,Discover,Desktop,0
2923,13/01/2025 10:25,169.71,Gonzalez LLC,Amberside,Discover,Mobile,1
2924,03/02/2025 00:38,20.04,Baker Group,North Gerald,MasterCard,Tablet,0
2925,19/01/2025 00:23,46.35,"Morgan, Wallace and Porter",New Kevinland,Visa,Desktop,0
2926,20/01/2025 07:32,232.22,"Morris, Moreno and Andrews",South Peter,Amex,Tablet,0
2927,14/01/2025 17:13,164.35,Bates-Cardenas,New Matthew,MasterCard,Mobile,0
2928,14/01/2025 19:43,419.03,Turner Ltd,South Jordan,Amex,Tablet,0
2929,11/01/2025 13:17,140.34,Davis-Wilson,Wrightberg,Discover,Tablet,0
2930,09/01/2025 02:00,49.95,Rasmussen Ltd,Jordanstad,Discover,Mobile,0
2931,08/01/2025 23:02,89.32,Vargas Group,Hernandezmouth,MasterCard,Mobile,0
2932,08/01/2025 20:29,108.18,Gray-Knight,South Patriciatown,Visa,Desktop,0
2933,29/01/2025 09:58,8.17,Brown-Garcia,Stewartstad,Discover,Mobile,0
2934,25/01/2025 20:12,78.64,"Flores, Mejia and Garza",Brendashire,Amex,Desktop,0
2935,30/01/2025 09:31,123.55,Blevins Group,Rileyview,Amex,Tablet,0
2936,10/01/2025 09:22,18.31,Williamson PLC,Millerborough,MasterCard,Tablet,0
2937,01/01/2025 05:09,151.7,Green-Allen,West Kyle,Amex,Desktop,0
2938,02/02/2025 00:15,87.65,Vincent-Davis,Elliottshire,Visa,Mobile,0
2939,25/01/2025 22:37,304.12,Smith-Jordan,East Eddie,Discover,Mobile,0
2940,16/01/2025 06:16,4.33,Mercado-Osborne,Reevesmouth,Amex,Tablet,0
2941,02/01/2025 14:04,30.83,Ali-Moore,Reneechester,Amex,Desktop,0
2942,04/02/2025 19:59,92.02,"Harris, Fox and Hicks",Port Josebury,Discover,Tablet,0
2943,05/01/2025 21:23,35.18,"Williams, Strickland and Maxwell",Wilsonborough,MasterCard,Tablet,0
2944,25/01/2025 16:52,125.32,Price-Mclaughlin,East Mercedes,Amex,Mobile,0
2945,01/01/2025 18:40,142.3,Brown-Bass,Frazierhaven,MasterCard,Desktop,0
2946,02/02/2025 05:14,10.82,Smith LLC,Scottview,MasterCard,Tablet,0
2947,30/01/2025 10:27,72.12,"Prince, Williams and Thomas",East Beverlychester,Amex,Mobile,0
2948,30/01/2025 01:12,71.11,Walker-Snow,Raychester,Visa,Tablet,0
2949,01/01/2025 10:25,46.09,Williams-Moore,East Todd,MasterCard,Tablet,0
2950,13/01/2025 04:28,270.19,Davis LLC,Melissashire,Amex,Mobile,0
2951,09/01/2025 23:08,175.74,Fernandez-Glass,Port Jennifer,MasterCard,Mobile,0
2952,21/01/2025 18:36,119.47,Kim-Evans,South Tyrone,Discover,Desktop,0
2953,01/01/2025 01:00,125.29,Brown Group,Mitchellhaven,Visa,Tablet,0
2954,14/01/2025 11:43,61.94,Haney Ltd,West Raymondland,Visa,Desktop,0
2955,04/01/2025 19:17,253.82,"Anderson, Watson and Adams",Megantown,Discover,Mobile,0
2956,28/01/2025 05:56,118.61,Stone Inc,Port Kenneth,Discover,Mobile,0
